reaction_time_variance,reaction_time_mean,accuracy_mean,is_cheater
1650.0480133360247,249.66401174630678,14.71023371025043,0
1264.0916290479117,256.74112855101487,17.085437339913984,0
1983.845428299271,233.73846191787737,15.992586504496268,0
925.6383650709131,235.44008709700364,13.482973901348151,0
1131.6154598514463,255.224699500517,13.85752994074593,0
1155.4676221116615,245.9926295534131,15.791213453640356,0
1129.6569271546846,247.4132404365575,13.8152307621318,0
1096.7902807406963,255.8239392523661,13.884173728247694,0
1472.607060828413,248.9935430055826,18.015097165452215,0
1926.8926385033342,253.73041810370722,15.098014588545547,0
1604.1245004908205,269.95049830650584,13.27737463231451,0
2151.23686498464,249.16399035770306,14.961839138865361,0
1796.7319527397806,249.2292489429019,15.60150375739067,0
1766.2294250776176,257.88654572274277,15.97829285534651,0
2047.1292741119971,245.21582602221002,14.90632475169049,0
1010.0153136221548,246.59267709053748,14.50368426896011,0
1655.213433872308,244.86047812644227,15.05074151267603,0
1373.128581862115,244.81654899961777,13.410083500988407,0
1376.693658174314,249.19463130855488,14.67701897907931,0
853.1393393099252,237.29718257633175,15.31005512572121,0
1556.699276193939,251.00362900402334,14.473455327587214,0
924.8297464108691,250.34918888976716,14.025444749810642,0
1787.7046616362888,254.41756363309258,15.17975449178552,0
1491.168465418356,236.03794917411204,12.720784962872198,0
1162.973743364944,266.74477871151316,14.114971059911966,0
1078.2616092969868,236.6620033494245,15.813695465200547,0
1491.413802163492,256.0010499910917,16.807963099716048,0
1208.7681049017206,263.5348851331959,15.79398963942065,0
1691.2939833319408,252.84554065821962,14.639501639244031,0
2090.1380052426457,248.83949435242562,15.86063226970218,0
1358.720915449329,234.01240225667948,15.016908540193048,0
837.1519275954133,270.70216975813497,13.642211712768368,0
1949.1599729430905,259.51961616908267,14.151279661161784,0
1292.350926571831,251.9981478715694,14.736987922757473,0
1980.7411908325598,254.99149329989214,14.520988660198245,0
2028.5873336702182,236.3496165584374,12.348836733590476,0
1119.1151228349197,243.7596681870115,15.069881522097228,0
1248.4699830699835,244.44897633983942,14.648785073458479,0
654.8870642661827,242.352099961654,14.867262299456078,0
1658.7820910925716,255.32567120555254,15.599839628034724,0
990.6225159601818,252.17351009666064,14.874958194858948,0
2156.8051180991406,245.5817934841253,15.016913591194342,0
1135.5869650951631,249.2715694885992,14.502161945436018,0
1292.2494690574003,251.39325882659062,14.293143446198068,0
1465.2498976331603,243.24706116202506,15.027206039955194,0
2112.7184511229257,248.3891323991639,14.136053992216187,0
1246.2721051131368,238.5765046374278,12.543679511972838,0
2716.608823910262,244.55020415199215,14.774482181545864,0
967.6254761303431,237.64043551656079,15.800186879862173,0
1122.7819136945652,265.98470514603605,15.669143672050435,0
1067.4948339009657,242.797191544385,13.272088517078075,0
1700.4025655428134,261.76671848216085,15.334606049596644,0
1732.0136482472888,249.1343486258142,13.14882818762272,0
2091.83506182757,272.64833378185904,15.909240795075835,0
1087.3653851577058,269.0807884724302,14.503606611879519,0
1504.1017149304723,258.862856215244,13.497653180322796,0
1420.6837747957766,252.87066539027416,16.848532009091393,0
652.4757839943403,248.7117208768741,13.88174293640571,0
3204.9081850942853,260.24081885752423,14.285146335455613,0
1634.1799187363608,248.97344717967303,14.463472549858992,0
1225.2311645631046,247.91611305577803,13.507749440214592,0
1728.8977511332196,244.75339984557098,14.299010353477069,0
1570.247381813326,269.87311587629085,14.459913229217914,0
2185.0879619476154,242.51237767711103,15.388025494727984,0
1050.1691208308498,242.70962049312692,14.184175605510555,0
812.5268109220198,259.7310154357836,14.828118144127803,0
1722.2492819624308,255.58455944075914,15.842503844706595,0
1503.65899678051,266.95208428658356,15.254064911269529,0
1956.2619590562256,253.63168704078961,16.523473524826485,0
1977.5649581097623,252.19781717580827,14.802732113459854,0
972.7272136664951,254.2426534101184,13.531910643729532,0
879.0206023521366,231.49116548209386,14.730463697663305,0
1263.384754146071,255.81894143068916,14.798709413197292,0
1464.7882440109981,243.61513267015562,14.924268237789084,0
651.8111752126005,255.1434617884184,15.202173715146449,0
1339.5534554865005,253.34160382951308,13.39041338955396,0
1520.0764065539759,256.02287457987865,16.22125148414827,0
1374.8947174721573,251.67516188879299,17.079715315479092,0
1575.7367274354115,259.3650365536262,14.398213755829195,0
1636.2367382226084,252.49588354822345,13.555632571563416,0
1219.0169419111394,245.20213576540783,14.390874952795546,0
1844.9305028173967,256.55396316381376,13.646706329725339,0
1091.016725507821,245.2672101448784,14.090560299582009,0
1130.0884260742328,255.96686558356427,13.55467209838486,0
1252.5901459641657,252.23635675189718,13.718957853833606,0
2131.3441856630507,251.1350824754088,15.002593405867339,0
1499.7990313513817,247.56531782783162,16.52168312117435,0
2377.2105258948986,258.1811712144905,17.390935254240077,0
2067.147461399072,245.11790305495387,15.982321852053442,0
868.1655237982598,243.47637323528892,13.848450416985724,0
1044.1164637408124,244.98275840538025,15.461367145635666,0
1090.8336005250728,260.94733924953573,12.49710090092639,0
1639.9908731073363,264.3699533316609,14.00192927925647,0
1582.0430881748962,258.7351453779988,14.438555250899952,0
1991.0293753567355,254.11671377591296,13.683088603717568,0
1083.8606192916418,258.7605209692132,15.753996825031717,0
1457.804258739702,252.27664987890262,15.352457244343693,0
1867.9251696283804,267.17064136975614,15.978393883365374,0
1008.0767475454368,250.04713571210587,15.297996781889267,0
900.6539524946444,261.45416656757277,13.357205282429973,0
792.1378376271695,252.10742213660282,16.747263884886927,0
989.9087559646625,241.24017401709042,14.350741467742742,0
2698.9454263390394,246.5923697787297,15.114045619303543,0
811.2797494344338,255.7639188646718,16.266719174437036,0
1631.9787721578564,247.03340383821114,14.574921508354231,0
1751.2060665256274,252.15791124704143,14.684821353139688,0
2313.045491463963,234.74894724736404,15.740669991725103,0
1786.2700195893183,231.7847519635731,13.462066567851517,0
869.8903087837616,268.40612930468376,15.067769653165618,0
1810.130470928047,246.06576669907173,14.972849535052978,0
1276.1380464616573,250.05821283348592,13.485827265660793,0
1664.3502767068828,253.47465511509114,15.472784643864822,0
1560.9548148911501,245.70596186212407,14.200360258805611,0
1046.5451476855435,260.03698217011276,15.517467929763464,0
946.1008071436094,248.50902061903207,16.178601883355093,0
2151.2942587812986,253.84357690778333,15.82331091759858,0
1253.2831913578034,253.30260666311355,15.312379633600234,0
1453.8442362578214,241.27665109430654,16.461187170518947,0
1007.2133909721827,247.81001038350178,15.537426139072926,0
922.9134570824878,247.32859171325836,17.894165163329085,0
1419.6443700282973,252.05958502208688,16.171658929381657,0
1755.2199075325584,259.55753490988883,14.377090412075859,0
1280.3932557921746,253.4924427967385,15.345162239706672,0
2804.7142569113503,241.99086163638853,12.944618061459465,0
2177.898757916324,243.35416683128227,15.080803585967015,0
1504.1669614997325,238.60042499035777,13.881694542592504,0
1212.8233838358994,257.4179589655656,15.799090452014577,0
1339.706741696305,242.5377789807497,17.00995826127582,0
2347.590426009514,246.7356629478042,16.653367314478576,0
842.1922797545512,259.178372337906,13.612299045055925,0
1650.8871565562379,248.67713844345545,13.805203741559941,0
1663.0353199041085,245.86784060300005,14.349166318247109,0
1513.2866279448415,245.46734106529829,15.676801065304186,0
1094.1320321125522,255.1170463002963,14.032339409379976,0
1453.4365838417848,251.91451124443242,15.500401475105207,0
2057.937068875951,250.06239321645302,16.440731905328242,0
890.7359769914741,233.47005931694366,14.913724727775435,0
1142.939892814888,263.01013865446504,14.836822797617419,0
1520.0860716176187,246.30292530070193,16.303937644131764,0
1170.6686860872956,241.42298353314658,15.281535052885664,0
981.7656748407032,256.42053925140374,17.3688880275941,0
1195.8685005820134,253.25889744476044,16.47414001485152,0
942.3627594031052,255.37186139034756,14.103955321309765,0
2114.5360991108737,244.38467034599626,15.11291139744101,0
846.2991737906099,253.96428210039426,14.369755656835713,0
1844.3742690460488,241.5090635542991,14.114023470052999,0
1194.5573603582661,252.71545003743267,13.436586538962539,0
1294.744543247712,255.82471865211036,15.62949072234419,0
1749.3160061962615,249.39538818530596,14.425431018516651,0
940.2998722797396,249.02233059580718,15.572258169590032,0
966.0300148807644,247.13188732714661,14.96651427765948,0
1588.447890117803,237.61060807944477,14.829086911787636,0
698.6547081853319,235.77954122284828,14.382852642217259,0
1107.8306687212912,246.11867342906913,15.79553076305233,0
2935.008507630668,256.28241488112894,14.083239524222273,0
1476.7447254991032,258.3406688495091,15.950302884886957,0
1661.6048835795468,240.73059352269465,15.533052011509202,0
2032.604288590781,250.6196364214996,14.735656620043747,0
1385.8857948447971,266.32381628973064,15.19285680360258,0
1698.9009990608206,248.1368550598898,14.579152920629573,0
1505.2112306697602,253.12111498493203,13.62550169335095,0
1832.015049657531,249.5193931603083,15.205376114864652,0
1438.9411570056611,245.57970413423203,13.083172291138485,0
2231.046008394379,251.455934041826,13.994494698135933,0
2594.1693512831944,242.97037048775192,15.772627978638246,0
1259.2899841807507,249.55169503475136,15.439628865876676,0
1254.1599726944978,240.41105840015797,14.50036109825964,0
2027.7425510336234,247.49063822836894,16.703190681755338,0
1452.178156162594,244.78251474486177,13.694039573139687,0
1944.231248419869,252.44140883700805,14.032520041352564,0
1411.5995626119336,256.5951792990958,12.16773307725663,0
1132.1785114411898,252.34489134506762,17.004642566569803,0
1050.6306687606225,250.31596171605355,13.978480821318977,0
1295.3915376733971,248.7287981726774,14.908934529188869,0
2455.8762328698185,240.46292808479112,13.647151522815133,0
2796.479091736745,251.14727244689658,16.132964004449764,0
2951.1758398491024,238.27394978106432,15.26480307870643,0
924.2295696902044,252.059436131479,16.55576179557621,0
1571.4543305521502,243.7216794732331,16.938292683049866,0
1649.7365539012233,236.0433220383392,15.333232658414934,0
2088.109054552594,248.9444555219653,15.636196685119293,0
1652.7766888230776,267.66355775043536,16.375490685563175,0
610.6107084430107,242.72770939441116,14.993831885738174,0
1506.7432841539721,240.00505584521392,15.09788216768656,0
2193.5562117417962,249.91513275306653,15.186766442239085,0
1004.9633627529298,240.62435261962213,15.597486489614568,0
1450.5668299072254,253.1366778082991,13.433293088552904,0
1662.538981994462,263.35629848656833,14.943136311731546,0
1724.4711473496693,244.6368187302562,14.856798084008739,0
1239.303435222409,250.12201774473868,13.89683523632661,0
1582.9997790650073,256.86536246247607,14.825788961854974,0
1102.205752865177,249.48650199546964,14.720954245135815,0
1037.8674481041578,246.6018835979421,14.82410578248051,0
1330.728813972944,246.6557300980363,15.012081775562587,0
1658.8849020757425,251.57875337284068,13.823060226403138,0
882.9849970148122,251.5978690431004,15.981261241028724,0
1604.9459016140595,237.96421306409115,16.52393437569116,0
1152.4057606421911,249.5892223354154,15.384369186800154,0
935.2048603283338,225.080233355732,12.955588731564276,0
1258.3523154402433,252.82458613871637,14.3933633272646,0
1970.3533438227055,245.72280215015863,15.73988261787367,0
1163.8729980501553,251.39495573453178,16.140016354797652,0
1483.1274346809175,234.71293149953857,14.633997859994656,0
961.2925348078674,248.18115570886735,12.836779556015198,0
1810.828231772819,239.16989290975715,14.725993639649175,0
1616.173318891561,252.1156820695745,13.624558714388565,0
1629.6028557282257,256.9455357608187,15.08473123397764,0
1104.1020083129902,234.55846370307168,13.53057943478574,0
980.0268983161911,248.50965722446927,13.97331010682824,0
2600.0581014775985,246.9259272866635,14.991135933906765,0
1240.87107361089,244.27204136051859,13.282997059524376,0
871.5297759353731,236.4808052973401,12.367686462953118,0
1996.5131347203933,252.7673011233498,14.849615858820467,0
1372.2043414854706,240.41122015385494,14.0649919901722,0
1310.0308675039591,245.35333301137877,15.701377236679784,0
1243.1613256140101,241.28087256330122,16.63473667603445,0
1215.7898476490486,245.6825854481035,15.735493277519069,0
1201.7844527028078,267.3957649524624,14.529135374489337,0
1351.4627943589971,261.4665035901226,15.083108596071279,0
1648.3994943256107,262.81764369324753,14.59019087688064,0
1183.7430309191573,238.2691160050655,14.199850787566763,0
711.5544687053591,247.37639827559082,14.855627071570003,0
1462.2507353009348,255.9214919315287,15.265602742161118,0
1193.2556463803207,254.84190576380934,15.54849142346698,0
1623.9421881884746,259.7875698526782,14.345324775275191,0
1855.8728435001753,247.7096997967438,12.532556480846583,0
2067.714227324553,241.09882433926805,12.14623266139931,0
1116.958116987743,255.33429398883595,13.45132601325787,0
1830.7753168372487,263.8594188129776,17.689786624255206,0
2350.0810409705005,250.91603928225203,14.169596973101182,0
1603.2275044301882,239.6303553338514,15.444834133976741,0
2302.844027543947,240.76956013888508,14.814142027372593,0
1069.4402724622153,256.20425443594615,14.729787581677494,0
1502.852238934897,248.7399147789939,14.383984494928196,0
1398.393679889905,255.3395226739568,17.042556702733247,0
600.6896813798273,255.4444911663317,15.455685093414194,0
1162.7189985648736,254.35572289009934,13.146504935060994,0
1425.7086594031205,249.86530560803567,15.571200659254782,0
867.2560307432357,233.1915199090703,16.575099670137682,0
995.9591349601156,245.03231884457006,13.806449245895873,0
1383.8994296415228,243.4693978385209,14.383787456203127,0
1554.6426797342904,250.27089464342285,15.11061171362275,0
707.961723867611,248.62311008104808,16.060801529604735,0
1989.3439735997495,244.7265002255771,14.882921080736647,0
1385.0713666608137,270.97371384882365,15.148318639329707,0
1322.3697701042656,252.25781447221152,12.944584861713476,0
1930.8266089692268,242.9164090680365,16.203680782970938,0
646.0000719838207,254.30351928515762,14.753020777203469,0
1159.2013895144996,252.98223941147666,14.17993780001425,0
952.7830782546204,262.7561779213239,15.146561764898248,0
1525.198540620459,254.74895084578907,15.937427982814308,0
1767.2869463598515,247.56400624723847,16.188845274360226,0
1305.4375484828074,236.78548577067937,13.594138479311031,0
1169.3688529860924,248.23206821467375,15.51780343975091,0
1126.4523959411822,246.17875013545572,16.387828570528384,0
1876.276077377336,252.09307807201313,15.296910328920282,0
1730.2172939074808,243.58045359572662,16.046400230957765,0
1578.1676532412707,235.3580474485606,16.040107777236265,0
2238.9424639122567,249.31324427599324,13.327628673772143,0
921.8871204033563,262.05035370559256,12.630655074047464,0
2182.91261624488,245.53873400423873,14.753065944417742,0
1549.5786985425689,245.38272908379636,14.327957029737917,0
914.0946921672361,256.7664525448279,14.976911096475973,0
1349.9989753482691,259.4077007789989,15.00250429416408,0
1439.9157913311594,263.0789800832403,12.43400783986197,0
1549.3779140988486,253.08039786778218,15.373272301921308,0
1986.591886433545,263.0078745229987,16.38806811421471,0
1797.4380839666399,255.4626549576049,15.144281245185521,0
1430.4206146914837,261.331300308628,16.5626049471406,0
1979.7594313578452,263.6220049674399,15.530800695056186,0
1842.48274278472,250.9939300870954,14.813127994927177,0
1211.3518289138683,243.44174997885497,14.859079420652398,0
2052.6010478668877,242.6876743135649,16.552498107265382,0
1298.6360742184024,247.83946557797486,15.209076860687466,0
1527.8646108739217,241.25101484309647,14.148232017085666,0
2159.730077186098,255.86953480758888,15.389331284568403,0
1553.6398686062007,239.38459801540193,13.889144233861149,0
1217.2053977355592,246.47014496005528,15.869724111231083,0
1252.2966785119104,246.292831140592,15.106530435030432,0
1528.4541069779175,261.2595841359209,16.14724976259272,0
1057.6142811255322,242.49631743765138,14.894009507888962,0
2483.7582134111026,242.9128222300275,14.855125363981283,0
1036.8820807422921,260.9162120266047,14.644393380318599,0
963.5174416389658,243.7497549204736,17.017767875397592,0
961.0604983701544,270.6091672656181,13.07625211532196,0
1282.03712318019,249.12658880246244,14.078476845267176,0
1537.1800500879883,263.38935983138083,16.016762069056014,0
1829.986064767402,247.5536626886748,13.926377902998931,0
2142.8362376719647,246.88807738371878,15.33140401270171,0
1255.4527660742992,259.61797676990045,15.558265128756654,0
1556.7938589193545,241.9857246263122,13.632245504963524,0
1827.8347074035742,247.95503917569403,14.397869487719621,0
1102.7692439725824,258.5611940059106,16.320375298299034,0
1945.9671699253515,241.8188048111221,15.217128081909873,0
1901.980560002583,235.82163054146432,16.17288028710888,0
1170.9754113821368,253.95233416265177,14.026669131276847,0
1428.8354766331972,265.42537903814906,15.752017511623198,0
1898.8660990504281,249.30408422601164,14.845938900059982,0
924.1907689563247,245.23115984277533,14.878840673863513,0
2017.0333066356459,251.6206401790248,15.14586342960508,0
1775.8306329056945,245.23587876990806,15.511573733382875,0
2376.861142182494,250.97413038366608,17.142150163403514,0
1329.608681299415,248.16436252154116,14.344355675681157,0
1487.8057549710784,255.45292183861125,14.814368277247599,0
1512.295477166793,262.681795987147,17.49856779701988,0
1596.9310215187265,279.07423263017955,15.56690474581985,0
1028.6006845410907,232.3384276252964,17.201439174528126,0
2722.4452469479993,253.81871736897816,14.526030611655576,0
938.3976919611841,266.10693445545417,14.123968576341102,0
653.3120941701814,248.37054820424925,14.791620867818995,0
1376.169801227404,239.0928208753923,13.396579635245534,0
1314.2735100599562,260.052027093433,14.150059781025657,0
1342.8957855936012,240.58025046700715,14.57528052775898,0
1616.134246041389,250.35687639462222,15.648697718143694,0
2118.854058289797,251.95704741194882,15.4941340592657,0
2978.9874163084746,248.01873201775942,13.68246791961214,0
866.2457429472488,234.5107057316205,14.228010191967638,0
681.5112846332705,251.0959804321198,14.634289828021632,0
1571.6966281803434,253.73646959753992,15.159851049476742,0
2718.1408308971636,258.69126149652965,14.630870404800168,0
1229.5924370783214,242.20920487784497,14.43971800201015,0
1477.2115117800458,239.23785428112282,15.793287676995277,0
1534.415415831476,244.92474856490747,13.917080403595316,0
3035.9579649797843,258.81402181034434,14.641274371491738,0
1236.8103359152283,242.07845145966152,15.897223147344224,0
1077.7102384175546,243.69774622785053,16.891737262141678,0
750.3198778097657,242.37237083505656,15.287142482995804,0
1622.2879558803797,238.96193957183968,16.794997203601078,0
1412.2232589551427,251.2829027758873,15.270714776250685,0
2623.23051619524,265.13423482664723,15.1989164244625,0
1414.6568544933446,245.11289935236246,15.620055613693072,0
1147.6655594800895,256.906838383514,16.90353423631126,0
1357.9920817502095,236.27689811646087,15.82355719652818,0
2614.89602664927,246.86566733748646,13.661776562891223,0
1506.4170622157299,254.42059828686698,16.783455300645667,0
1131.2062319613665,247.79184409869578,14.701014153027714,0
1261.3939313322762,248.62256938139043,16.0034057052661,0
1394.9332559747838,245.5662912525641,14.758494593177684,0
1635.3168504605867,264.10546782468356,15.93089483185121,0
3269.484750079525,257.31050500151207,14.529301302105543,0
1334.8201936169203,244.74069819309526,14.038749333532982,0
880.2150509869196,238.87400844379445,14.320681253523452,0
1492.6818950935499,255.29292287975096,14.833792230144464,0
1992.1950741462892,263.8069086823121,14.88785360839906,0
2944.5426552807426,261.5947113895243,15.642921759261029,0
1384.5873328391376,242.45690610265848,14.623563571676538,0
1348.5197558946368,241.31610209120473,15.498111818710054,0
671.1638155863477,251.1599259041026,15.004103564038854,0
759.2998298064826,231.39328888135265,15.365093075024015,0
1136.956776777314,246.25955304718013,14.257701853004207,0
785.6941710500137,258.0524917432057,14.200482981697693,0
1437.3048087902741,264.36030029953395,15.131968019060263,0
2067.6769027179535,237.3729244824562,13.390095698844585,0
1657.7418333891444,246.94515416004157,14.626699258008992,0
1619.2020246992038,249.33628036799686,13.797179876905563,0
1218.6245469208063,241.0428928548713,14.67298805539121,0
1215.4365459661115,249.98653931143636,14.890031387100501,0
1240.076160135582,250.73092140244148,14.307554486326552,0
1522.6553037416052,237.16607768989175,14.93589641682674,0
1197.3178152422006,254.78599130982693,15.395334137830528,0
1988.1354372269695,254.36579032517133,12.230851392582057,0
1166.575011350877,255.91725855279574,16.63876857277782,0
1752.203774370187,245.7566705115018,14.358196738441913,0
696.3203465198688,253.10897874737466,14.349895446641733,0
1666.1325019073097,257.3251866688609,13.567131307649785,0
1290.621929352854,250.49028560431202,14.389492193007309,0
1265.1053656287081,226.84642868396344,15.732721763123592,0
1074.7114428505743,245.15808475486233,15.235935281479104,0
2594.125551589457,270.25411547845937,14.847081694228681,0
1095.8786660095282,240.4540944092396,16.525196316136384,0
1166.0692378094777,235.55108867077848,15.936170105476284,0
915.9030078625332,247.74635017259357,15.345268526529491,0
1000.0062865454878,246.9212833398483,15.361007527918275,0
1773.0368787794207,246.83614519121903,16.477865346207007,0
930.8051226364848,254.311088791055,13.70775511327415,0
1924.5035304132532,239.29499129344921,15.883887917544893,0
1122.1650290653229,251.13449239191695,15.118701602687398,0
3038.4637970861577,257.3870892959164,14.140315340189233,0
1684.4572200380474,255.16207207149895,14.338889626992032,0
1815.984555113978,243.71890554387164,14.909700634340505,0
1081.993089226124,252.64484457457928,14.950537007541465,0
524.0955520634635,252.34825745417706,15.451636068091776,0
1515.3978274681108,254.57825620248053,13.1415121879451,0
1353.3534267815508,264.33219360359743,18.18888334636584,0
1379.5964487826775,252.9003913813127,16.455290887673296,0
1613.9157050550098,247.90031768059634,16.53416438654646,0
1862.7306215252986,258.436983396749,15.120255824103983,0
1056.2009400736595,257.41941109129465,15.955201358411557,0
1138.0472845860402,258.7914918839261,11.701481579226808,0
2211.1877214457463,254.24489530137322,13.875764956662854,0
1883.813579847391,249.67247014282424,16.00889000547687,0
1010.2603198064705,242.67043135609248,15.115487999760537,0
1555.5058151408043,239.68051862084016,14.429582634442857,0
2020.907005798351,264.29436072945543,14.587469094024835,0
2294.0728267964237,236.6196787646934,13.372743502169849,0
1521.739883775655,264.6953907801628,13.385458001964707,0
1793.404553069633,258.5452138636583,14.060679320275625,0
1488.3895251865213,249.92202205154916,15.28975152810572,0
1093.1210288036061,244.16382817222333,15.227416035281859,0
850.7641969601382,224.80597044940617,14.194435771508703,0
1861.9651033836185,248.84085808270555,13.790771204768486,0
1074.487076352824,249.64730270174437,16.477848828318237,0
1737.2209597024223,265.16933207832983,14.228374643955368,0
1921.7594015453294,257.9704908599698,15.08462860781196,0
2398.4251256826096,248.13019769694583,14.770646855083239,0
2069.2735192546193,251.5878069026756,14.814017907102535,0
1693.1728023715932,255.3976068011163,14.899384023063115,0
910.2739482609164,264.5484639991224,14.328848417573244,0
1353.8714059732604,261.991928341238,15.237226614206659,0
793.8774154042483,250.7638762799192,15.795373329568417,0
2337.5933820679834,246.8083159945767,13.99593164712024,0
1023.9362479289409,233.17195292917617,16.14867662570297,0
2457.6786536884088,234.2222116298026,15.295447651576378,0
1942.2499833373513,242.55358883578134,14.895422639007148,0
2363.641547308593,254.53074187018925,14.042529231892862,0
803.0355745783082,253.40076921990288,14.646903633780733,0
530.1232158477102,241.98031606825157,13.65090810726782,0
849.1632419683477,237.6593070863364,15.211715803979292,0
2002.8212210224938,245.94099556740292,15.63744812022357,0
2600.7086282777173,260.07283253087843,15.255355583942286,0
1411.7890171333029,240.41886345947555,14.198563152066052,0
472.55068375374174,248.09132087191193,14.73925149477211,0
1080.3796486111971,260.76048499634067,15.743155485503996,0
1057.7396427466542,253.26606276316215,17.298258635583082,0
1144.881732324521,234.9445269041806,13.02763077829745,0
1423.7669502882638,247.97431312523196,14.00058880042073,0
1643.6177896490856,261.2627106456703,10.918688826971035,0
2079.457465725981,239.11584231571038,15.71513683239038,0
954.2457310840609,247.20202054582415,15.971113700271008,0
1153.4124695092808,259.44259297229235,14.586448085286767,0
1513.1958797996535,255.07388209882183,14.743334435819449,0
1252.0670867680271,258.2078004278425,15.426050233449129,0
1331.5260422430304,238.33790017417337,14.023659537658947,0
1655.8307882517602,240.840722310911,15.219656492279189,0
2864.949433696241,252.5445029333401,14.850437173372985,0
872.8600688577748,260.43727499558025,14.729237221294406,0
1628.5459998052088,254.4519876291717,16.061530399261176,0
1402.817585539369,257.02900606122404,13.938927761932764,0
1829.725444110365,255.6885432226004,14.931891567475247,0
1197.0499880773998,262.55363472267436,14.909039730459074,0
737.7500740022062,248.15237209290808,17.743540891434556,0
2453.176818384295,248.00965290364084,14.13430300167261,0
1701.1675055665212,256.00833008881915,16.162228866617884,0
1627.4236894092505,261.9635078115458,16.22780278710221,0
1234.7075297371784,247.26695668958163,15.890892315584576,0
741.5344377780135,236.44996855900976,14.872572749314793,0
1479.204711603546,250.21240069958304,14.669092225003732,0
1650.4420328741567,257.8775983106886,13.675540233456166,0
2145.904041249099,260.354047041454,15.69930818946196,0
1580.6902038020837,249.85413294734062,14.490011475438314,0
2309.4702920593113,234.5088203271877,14.514839287921049,0
2272.8454484912822,250.12419286448625,14.021160341422302,0
1641.5776957051335,253.84606519010336,14.101796415615137,0
2230.9829100289185,250.08943409087914,14.521095123623997,0
2119.368597011881,253.32467408455062,13.212695307158253,0
1344.8558301184025,248.56517266926676,17.109925518065637,0
1615.5632064531726,233.96788423665765,14.70108108253132,0
1066.9333927889263,248.480316407995,16.610601028847693,0
1647.5477363673658,279.47815758239403,14.994197650229106,0
1977.0500218576958,235.68113344738558,16.87590409221912,0
996.2874907260682,238.75651685795737,17.844122633013352,0
1618.5828430423683,258.89583508806606,15.521533502873163,0
484.4269206791856,258.2628272228698,15.485246274835646,0
1551.4624002299201,243.9447266014491,16.614350042870633,0
